job_id,user,num_gpu,submit_time,iterations,model_name,duration,interval,expect_time_list,expect_value_list,best_effort,job_type
7851,vc_0e4a51,1,1004,5773,resnet101,57,24,136-166-226-286,10-8-5-2,0,soft
7852,vc_ee9e8c,1,3880,2581,inception_v3,102,5,200-240-270-300,10-8-5-2,0,soft
7853,vc_b436b2,1,17160,527,inception_v3,22,10,60-110-150-190,10-8-5-2,0,soft
7854,vc_6c71a0,1,16565,9253,alexnet,30,10,55,10,0,strict
7855,vc_6214e9,1,7456,1796,inception_v3,102,22,164-224-264-314,10-8-5-2,0,soft
7856,vc_e13805,1,6687,8685,vgg16,105,20,213-233-263-273,10-8-5-2,0,soft
7857,vc_2869ce,1,6948,6708,vgg16,1212,5,2112-2292-2532-3132,10-8-5-2,0,soft
7858,vc_ed69ec,1,12133,7515,inception_v3,31,5,107-157-177-197,10-8-5-2,0,soft
7859,vc_6c71a0,1,10047,3236,mobilenet_v2,1580,5,2013-2193-2373-2973,10-8-5-2,0,soft
7860,vc_b436b2,1,13915,7001,resnet101,23,9,65,10,0,strict
7861,vc_6c71a0,1,7652,8091,inception_v3,219,14,268-298-338-388,10-8-5-2,0,soft
7862,vc_6214e9,1,17842,6938,alexnet,35,18,98-128-148-208,10-8-5-2,0,soft
7863,vc_7f04ca,4,11290,2499,alexnet,2662,5,4790-5210-5690-7130,10-8-5-2,0,soft
7864,vc_6c71a0,1,2350,3638,vgg16,215,25,350,10,0,strict
7865,vc_6214e9,1,18469,3719,alexnet,82,5,191,10,0,strict
7866,vc_7f04ca,1,16962,2284,resnet101,156,5,318-348-378-438,10-8-5-2,0,soft
7867,vc_7f04ca,1,15744,3006,alexnet,96,11,156-186-206-216,10-8-5-2,0,soft
7868,vc_ee9e8c,1,1577,3246,alexnet,40,5,1577,10,1,best
7869,vc_b436b2,1,987,7608,resnet101,100,5,213,10,0,strict
7870,vc_11cb48,1,8128,8317,vgg16,43,24,92-132-182-242,10-8-5-2,0,soft
7871,vc_103959,1,8363,3681,resnet101,22,12,37-97-137-177,10-8-5-2,0,soft
7872,vc_b436b2,1,14413,8081,inception_v3,267,5,347,10,0,strict
7873,vc_103959,8,8,3499,resnet101,151,22,232-272-292-352,10-8-5-2,0,soft
7874,vc_ee9e8c,8,696,4947,resnet101,4049,19,4704,10,0,strict
7875,vc_b436b2,1,280,1310,mobilenet_v2,86,8,200-250-280-310,10-8-5-2,0,soft
7876,vc_6214e9,1,11297,6175,mobilenet_v2,25,17,43-93-113-173,10-8-5-2,0,soft
7877,vc_ee9e8c,1,13863,774,inception_v3,351,5,477-517-537-657,10-8-5-2,0,soft
7878,vc_103959,1,1009,6216,mobilenet_v2,56,22,71,10,0,strict
7879,vc_103959,1,7624,1927,resnet101,220,20,416-436-476-596,10-8-5-2,0,soft
7880,vc_2869ce,1,8558,8556,inception_v3,740,10,1282,10,0,strict
7881,vc_0e4a51,1,3886,514,resnet101,70,23,134-164-184-194,10-8-5-2,0,soft
7882,vc_0e4a51,1,3315,892,alexnet,33,22,45-65-105-135,10-8-5-2,0,soft
7883,vc_2869ce,1,11280,5728,mobilenet_v2,25,5,60,10,0,strict
7884,vc_e13805,1,16933,7032,mobilenet_v2,21,15,47-107-137-167,10-8-5-2,0,soft
7885,vc_e13805,1,1408,2693,alexnet,67,24,152-182-232-292,10-8-5-2,0,soft
7886,vc_6214e9,1,18782,1330,alexnet,67,12,178-228-258-318,10-8-5-2,0,soft
7887,vc_ee9e8c,1,15181,2684,inception_v3,22,24,59-99-149-199,10-8-5-2,0,soft
7888,vc_ee9e8c,1,6339,6218,vgg16,142,5,261-311-361-381,10-8-5-2,0,soft
7889,vc_ed69ec,1,1058,6806,mobilenet_v2,58,5,142-162-192-202,10-8-5-2,0,soft
7890,vc_7f04ca,1,10262,4254,resnet101,81,5,178-238-278-298,10-8-5-2,0,soft
7891,vc_ee9e8c,1,8362,4720,alexnet,20,13,38-78-98-128,10-8-5-2,0,soft
7892,vc_7f04ca,1,7257,6698,mobilenet_v2,99,17,183-223-243-293,10-8-5-2,0,soft
7893,vc_ed69ec,1,5709,4318,vgg16,141,12,291,10,0,strict
7894,vc_103959,0,11633,510,inception_v3,65,21,127,10,0,strict
7895,vc_0e4a51,1,1022,4595,mobilenet_v2,57,5,118,10,0,strict
7896,vc_e13805,1,6687,8976,resnet101,109,22,213-263-323-383,10-8-5-2,0,soft
7897,vc_0e4a51,1,19938,3975,resnet101,26,23,102,10,0,strict
7898,vc_0e4a51,1,1578,245,alexnet,62,10,102-122-162-212,10-8-5-2,0,soft
7899,vc_b436b2,1,6588,5681,vgg16,213,8,6588,10,1,best
7900,vc_0e4a51,1,13899,2654,mobilenet_v2,35,17,81-101-131-191,10-8-5-2,0,soft
7901,vc_e13805,1,19084,6159,mobilenet_v2,64,5,176-236-256-276,10-8-5-2,0,soft
7902,vc_2869ce,1,7395,9457,mobilenet_v2,226,15,345-375-405-465,10-8-5-2,0,soft
7903,vc_11cb48,1,53,5698,resnet101,229,5,427-457-487-607,10-8-5-2,0,soft
7904,vc_ee9e8c,1,208,3528,mobilenet_v2,87,24,152-192-212-262,10-8-5-2,0,soft
7905,vc_103959,1,138,574,mobilenet_v2,45,5,102-122-142-202,10-8-5-2,0,soft
7906,vc_6214e9,1,11457,4922,alexnet,140,24,243-293-343-363,10-8-5-2,0,soft
7907,vc_0e4a51,4,18454,6360,vgg16,25,5,86-146-196-246,10-8-5-2,0,soft
7908,vc_6214e9,1,1411,9675,inception_v3,42,5,89-139-159-189,10-8-5-2,0,soft
7909,vc_ed69ec,1,5601,349,alexnet,94,18,159-199-239-259,10-8-5-2,0,soft
7910,vc_b436b2,1,3437,1227,resnet101,142,18,3437,10,1,best
7911,vc_e13805,1,14126,7365,vgg16,28,15,94-154-204-264,10-8-5-2,0,soft
7912,vc_b436b2,1,7323,5848,alexnet,99,11,237-257-317-357,10-8-5-2,0,soft
7913,vc_11cb48,1,18962,8131,vgg16,26,20,58,10,0,strict
7914,vc_6c71a0,1,6781,5379,mobilenet_v2,22,6,59,10,0,strict
7915,vc_e13805,1,13920,9303,inception_v3,39,11,60-90-150-180,10-8-5-2,0,soft
7916,vc_0e4a51,1,47,5736,vgg16,318,5,433-453-493-613,10-8-5-2,0,soft
7917,vc_11cb48,1,18777,9836,vgg16,267,5,423-453-483-603,10-8-5-2,0,soft
7918,vc_0e4a51,1,828,5339,vgg16,92,14,132-182-202-262,10-8-5-2,0,soft
7919,vc_103959,8,15923,3460,mobilenet_v2,573,5,937-997-1117-1357,10-8-5-2,0,soft
7920,vc_103959,1,12787,8503,alexnet,52,24,12787,10,1,best
7921,vc_6c71a0,1,14414,8822,resnet101,23,22,46,10,0,strict
7922,vc_b436b2,1,11564,7246,vgg16,33,11,76,10,0,strict
7923,vc_11cb48,1,107,2822,resnet101,86,24,193-213-253-313,10-8-5-2,0,soft
7924,vc_e13805,1,6,4085,alexnet,84,20,6,10,1,best
7925,vc_2869ce,1,11276,4450,inception_v3,21,7,11276,10,1,best
7926,vc_ee9e8c,8,12672,7109,vgg16,691,5,12672,10,1,best
7927,vc_e13805,1,6655,1157,vgg16,70,7,6655,10,1,best
7928,vc_103959,1,14122,8316,resnet101,24,18,38-98-118-148,10-8-5-2,0,soft
7929,vc_6214e9,1,10977,442,resnet101,696,8,1263,10,0,strict
7930,vc_6214e9,1,12082,9544,inception_v3,32,9,98,10,0,strict
7931,vc_7f04ca,1,7160,3039,inception_v3,43,11,100-150-180-240,10-8-5-2,0,soft
7932,vc_e13805,1,350,1477,vgg16,87,5,190-210-240-250,10-8-5-2,0,soft
7933,vc_6214e9,1,18779,8191,vgg16,25,20,61,10,0,strict
7934,vc_0e4a51,1,5706,8068,alexnet,44,14,5706,10,1,best
7935,vc_11cb48,1,6685,5897,inception_v3,110,12,215-235-265-275,10-8-5-2,0,soft
7936,vc_2869ce,1,13466,1795,alexnet,31,5,94,10,0,strict
7937,vc_6214e9,1,8643,4339,vgg16,1047,16,8643,10,1,best
7938,vc_6c71a0,4,16408,8067,resnet101,4251,13,5012,10,0,strict
7939,vc_b436b2,1,14337,425,vgg16,22,5,63-123-153-213,10-8-5-2,0,soft
7940,vc_11cb48,1,18637,4084,mobilenet_v2,22,5,83-133-193-243,10-8-5-2,0,soft
7941,vc_b436b2,1,12134,1267,vgg16,35,11,106-126-166-186,10-8-5-2,0,soft
7942,vc_103959,1,2510,7363,resnet101,141,23,190,10,0,strict
7943,vc_11cb48,1,4270,4557,mobilenet_v2,106,22,230-260-300-330,10-8-5-2,0,soft
7944,vc_2869ce,1,11435,7186,mobilenet_v2,138,5,205,10,0,strict
7945,vc_11cb48,1,3435,5148,vgg16,150,5,225-285-325-345,10-8-5-2,0,soft
7946,vc_b436b2,1,15575,9504,vgg16,20,5,85-105-125-155,10-8-5-2,0,soft
7947,vc_11cb48,1,13896,3799,mobilenet_v2,26,5,84-124-144-164,10-8-5-2,0,soft
7948,vc_b436b2,1,119,4235,alexnet,44,5,121-151-171-181,10-8-5-2,0,soft
7949,vc_ed69ec,1,6665,1818,mobilenet_v2,216,5,6665,10,1,best
7950,vc_6c71a0,1,12315,3882,resnet101,25,5,12315,10,1,best
7951,vc_ed69ec,1,5601,1764,vgg16,55,15,5601,10,1,best
7952,vc_6c71a0,1,12853,680,resnet101,68,7,167-227-257-307,10-8-5-2,0,soft
7953,vc_2869ce,1,7485,8817,mobilenet_v2,209,7,7485,10,1,best
7954,vc_103959,4,8458,4957,resnet101,208,5,422-482-532-602,10-8-5-2,0,soft
7955,vc_103959,1,6339,1874,inception_v3,142,11,201-241-301-341,10-8-5-2,0,soft
7956,vc_2869ce,1,3888,5701,alexnet,70,10,132,10,0,strict
7957,vc_6214e9,1,4300,6737,resnet101,480,5,740-800-860-1100,10-8-5-2,0,soft
7958,vc_b436b2,1,13085,4953,mobilenet_v2,216,8,475-505-535-655,10-8-5-2,0,soft
7959,vc_ed69ec,1,40,4990,mobilenet_v2,183,5,380,10,0,strict
7960,vc_103959,1,13084,4077,alexnet,27,5,56-116-156-186,10-8-5-2,0,soft
7961,vc_e13805,4,7199,2627,alexnet,2435,9,2821-3061-3361-4201,10-8-5-2,0,soft
7962,vc_11cb48,1,337,877,resnet101,88,12,143,10,0,strict
7963,vc_e13805,1,1323,3588,inception_v3,40,5,57,10,0,strict
7964,vc_6c71a0,1,7317,7209,inception_v3,100,25,183-243-303-333,10-8-5-2,0,soft
7965,vc_103959,1,18678,4368,alexnet,2645,25,4962-5442-5922-7422,10-8-5-2,0,soft
7966,vc_7f04ca,1,5512,4098,inception_v3,82,8,188-238-268-328,10-8-5-2,0,soft
7967,vc_ed69ec,1,6906,5652,inception_v3,161,6,354,10,0,strict
7968,vc_6c71a0,1,3232,4775,mobilenet_v2,34,25,3232,10,1,best
7969,vc_ed69ec,1,16002,5905,vgg16,407,10,618-678-738-918,10-8-5-2,0,soft
7970,vc_2869ce,1,2351,1683,vgg16,214,5,289-349-409-469,10-8-5-2,0,soft
7971,vc_6214e9,8,6981,2598,inception_v3,585,9,819,10,0,strict
7972,vc_b436b2,1,7808,7726,resnet101,85,5,172,10,0,strict
7973,vc_ee9e8c,2,8377,3571,resnet101,762,16,983,10,0,strict
7974,vc_103959,1,12910,1243,mobilenet_v2,1640,16,2330-2510-2750-3470,10-8-5-2,0,soft
7975,vc_103959,1,2357,9143,resnet101,215,17,463-503-523-643,10-8-5-2,0,soft
7976,vc_ed69ec,1,7323,3988,resnet101,96,20,237,10,0,strict
7977,vc_7f04ca,1,17159,2651,inception_v3,21,5,61-91-151-181,10-8-5-2,0,soft
7978,vc_6214e9,1,2,8622,mobilenet_v2,159,5,298-338-398-418,10-8-5-2,0,soft
7979,vc_6214e9,1,12132,4054,alexnet,39,7,108,10,0,strict
7980,vc_2869ce,1,3293,7232,alexnet,33,21,67,10,0,strict
7981,vc_11cb48,1,15849,7297,mobilenet_v2,21,23,15849,10,1,best
7982,vc_6214e9,1,2353,6727,inception_v3,339,24,407-437-467-587,10-8-5-2,0,soft
7983,vc_2869ce,1,11501,2456,vgg16,24,12,79-129-159-179,10-8-5-2,0,soft
7984,vc_e13805,1,17131,8072,inception_v3,24,23,17131,10,1,best
7985,vc_e13805,1,7406,244,mobilenet_v2,104,11,154,10,0,strict
7986,vc_7f04ca,1,996,6643,inception_v3,58,17,84-114-164-204,10-8-5-2,0,soft
7987,vc_103959,1,354,350,inception_v3,193,21,306-356-366-426,10-8-5-2,0,soft
7988,vc_7f04ca,1,3193,1369,mobilenet_v2,33,7,107,10,0,strict
7989,vc_ed69ec,1,12853,2973,mobilenet_v2,68,5,107-137-197-247,10-8-5-2,0,soft
7990,vc_6c71a0,1,18637,5003,mobilenet_v2,21,21,83-103-133-173,10-8-5-2,0,soft
7991,vc_ee9e8c,1,7511,7595,vgg16,107,21,169-199-219-229,10-8-5-2,0,soft
7992,vc_103959,1,11276,5263,mobilenet_v2,25,13,64-114-144-184,10-8-5-2,0,soft
7993,vc_ed69ec,1,53,6026,inception_v3,64,20,53,10,1,best
7994,vc_e13805,4,17197,5518,mobilenet_v2,22,23,83-143-203-263,10-8-5-2,0,soft
7995,vc_ee9e8c,1,3196,5558,inception_v3,34,20,44,10,0,strict
7996,vc_2869ce,1,7413,284,alexnet,234,25,507,10,0,strict
7997,vc_b436b2,1,5710,7222,alexnet,139,19,230-250-270-290,10-8-5-2,0,soft
7998,vc_b436b2,1,12917,4085,vgg16,1159,5,12917,10,1,best
7999,vc_b436b2,1,826,460,mobilenet_v2,59,23,134,10,0,strict
8000,vc_b436b2,1,51,808,vgg16,55,5,129,10,0,strict
8001,vc_11cb48,1,7201,1800,resnet101,99,9,179-229-289-319,10-8-5-2,0,soft
8002,vc_7f04ca,1,18637,1918,alexnet,21,23,18637,10,1,best
8003,vc_ee9e8c,1,12856,1680,inception_v3,75,12,164-224-274-334,10-8-5-2,0,soft
8004,vc_b436b2,1,1417,9750,alexnet,41,12,83-123-163-183,10-8-5-2,0,soft
8005,vc_b436b2,1,11362,197,mobilenet_v2,195,5,338,10,0,strict
8006,vc_e13805,4,18350,3054,inception_v3,1601,24,2590-2830-3070-3850,10-8-5-2,0,soft
8007,vc_7f04ca,1,11125,4674,inception_v3,27,5,95-145-195-215,10-8-5-2,0,soft
8008,vc_b436b2,1,14340,9717,inception_v3,252,22,360,10,0,strict
8009,vc_e13805,8,7840,3359,alexnet,1328,5,2660-2900-3140-3980,10-8-5-2,0,soft
8010,vc_0e4a51,1,7190,2733,inception_v3,967,6,1390,10,0,strict
8011,vc_e13805,1,127,6806,alexnet,201,11,353-383-413-473,10-8-5-2,0,soft
8012,vc_103959,1,6987,1981,vgg16,88,5,153-173-213-243,10-8-5-2,0,soft
8013,vc_6c71a0,0,13551,4823,resnet101,53,18,129-169-189-219,10-8-5-2,0,soft
8014,vc_7f04ca,1,6675,2584,resnet101,371,5,765-825-885-1125,10-8-5-2,0,soft
8015,vc_ed69ec,1,90,2944,resnet101,85,15,150,10,0,strict
8016,vc_7f04ca,1,84,7508,vgg16,83,16,156-186-216-276,10-8-5-2,0,soft
8017,vc_e13805,1,1430,5871,mobilenet_v2,41,18,70-130-160-200,10-8-5-2,0,soft
8018,vc_ee9e8c,1,3716,2453,vgg16,293,14,484,10,0,strict
8019,vc_b436b2,1,15160,5818,alexnet,63,12,80-120-170-190,10-8-5-2,0,soft
8020,vc_6c71a0,1,12854,3155,mobilenet_v2,105,24,226-276-306-346,10-8-5-2,0,soft
8021,vc_103959,1,13551,1041,resnet101,31,5,13551,10,1,best
8022,vc_6214e9,1,13916,1014,inception_v3,41,5,64-94-154-204,10-8-5-2,0,soft
8023,vc_ee9e8c,1,97,9361,inception_v3,88,12,143-193-243-303,10-8-5-2,0,soft
8024,vc_ed69ec,1,1362,3361,inception_v3,134,14,258-278-338-378,10-8-5-2,0,soft
8025,vc_e13805,1,1474,7103,inception_v3,39,19,86,10,0,strict
8026,vc_ee9e8c,1,17160,3407,resnet101,22,19,60-80-120-160,10-8-5-2,0,soft
8027,vc_103959,1,12136,7271,vgg16,21,5,44-74-124-154,10-8-5-2,0,soft
8028,vc_11cb48,1,19164,7261,mobilenet_v2,98,6,156,10,0,strict
8029,vc_7f04ca,1,9194,2999,alexnet,506,6,946-1006-1126-1366,10-8-5-2,0,soft
8030,vc_ee9e8c,1,11285,3150,vgg16,35,9,55-75-95-145,10-8-5-2,0,soft
8031,vc_11cb48,1,283,8920,inception_v3,343,25,283,10,1,best
8032,vc_103959,1,12315,9052,inception_v3,21,16,45-105-145-175,10-8-5-2,0,soft
8033,vc_103959,1,3430,9768,vgg16,132,8,290,10,0,strict
8034,vc_6214e9,1,11502,4132,inception_v3,47,23,78-128-178-238,10-8-5-2,0,soft
8035,vc_ed69ec,1,7215,423,mobilenet_v2,210,17,285-315-375-405,10-8-5-2,0,soft
8036,vc_103959,2,10330,6647,vgg16,54,7,10330,10,1,best
8037,vc_2869ce,1,971,2043,alexnet,92,5,169-189-219-229,10-8-5-2,0,soft
8038,vc_ee9e8c,4,2233,5238,resnet101,365,16,527,10,0,strict
8039,vc_6c71a0,1,9903,8140,resnet101,2885,8,9903,10,1,best
8040,vc_ee9e8c,1,16501,926,vgg16,154,5,239-279-319-369,10-8-5-2,0,soft
8041,vc_e13805,1,3235,1623,resnet101,35,22,65-125-185-205,10-8-5-2,0,soft
8042,vc_0e4a51,1,294,702,mobilenet_v2,203,14,366-406-426-546,10-8-5-2,0,soft
8043,vc_6214e9,1,1573,4909,vgg16,67,23,107,10,0,strict
8044,vc_2869ce,1,14335,4523,mobilenet_v2,24,12,65-115-155-215,10-8-5-2,0,soft
8045,vc_e13805,4,6717,6311,inception_v3,27,17,6717,10,1,best
8046,vc_11cb48,1,6339,4691,mobilenet_v2,98,12,6339,10,1,best
8047,vc_11cb48,1,17642,1363,vgg16,20,10,58,10,0,strict
8048,vc_7f04ca,1,2350,6666,alexnet,217,5,410-470-510-590,10-8-5-2,0,soft
8049,vc_0e4a51,8,5478,4125,vgg16,1775,10,3522-3822-4182-5262,10-8-5-2,0,soft
8050,vc_6c71a0,1,19698,2885,inception_v3,401,24,762-822-882-1122,10-8-5-2,0,soft
8051,vc_6c71a0,4,10972,6012,mobilenet_v2,457,8,608,10,0,strict
8052,vc_0e4a51,1,19758,1366,mobilenet_v2,30,12,102,10,0,strict
8053,vc_6214e9,1,3715,5794,resnet101,252,20,485-505-545-725,10-8-5-2,0,soft
8054,vc_ee9e8c,1,1370,1365,vgg16,66,15,130,10,0,strict
8055,vc_0e4a51,1,7507,5269,alexnet,101,22,173,10,0,strict
8056,vc_e13805,1,3890,8772,resnet101,72,5,130-180-230-260,10-8-5-2,0,soft
8057,vc_2869ce,1,19939,5823,inception_v3,25,5,101-151-201-241,10-8-5-2,0,soft
8058,vc_ee9e8c,1,13461,9137,inception_v3,162,25,279,10,0,strict
8059,vc_2869ce,1,15568,2053,vgg16,22,7,32,10,0,strict
8060,vc_ed69ec,1,3193,4518,alexnet,33,8,47,10,0,strict
8061,vc_7f04ca,1,18119,8988,mobilenet_v2,24,11,61-101-141-161,10-8-5-2,0,soft
8062,vc_2869ce,1,11487,6934,mobilenet_v2,256,5,453,10,0,strict
8063,vc_11cb48,1,13797,2837,mobilenet_v2,20,12,13797,10,1,best
8064,vc_103959,1,131,9381,alexnet,44,16,109-139-199-229,10-8-5-2,0,soft
8065,vc_0e4a51,1,14414,6152,resnet101,23,10,46,10,0,strict
8066,vc_7f04ca,1,19022,1800,vgg16,44,5,118-178-208-258,10-8-5-2,0,soft
8067,vc_11cb48,1,17129,6054,mobilenet_v2,25,9,91-151-211-231,10-8-5-2,0,soft
8068,vc_b436b2,1,7640,6445,mobilenet_v2,214,5,280-330-390-400,10-8-5-2,0,soft
8069,vc_b436b2,1,2349,3186,resnet101,323,8,471,10,0,strict
8070,vc_ed69ec,1,1362,5820,mobilenet_v2,60,5,138-168-228-278,10-8-5-2,0,soft
8071,vc_e13805,1,13087,2652,inception_v3,33,14,113-133-193-213,10-8-5-2,0,soft
8072,vc_11cb48,1,3271,5687,alexnet,35,15,89-109-149-199,10-8-5-2,0,soft
8073,vc_11cb48,1,1352,6311,mobilenet_v2,40,25,88-148-198-248,10-8-5-2,0,soft
8074,vc_11cb48,1,13915,254,resnet101,25,19,13915,10,1,best
8075,vc_b436b2,8,8774,4651,alexnet,59,21,8774,10,1,best
8076,vc_6214e9,1,3298,4304,resnet101,149,7,302-332-362-422,10-8-5-2,0,soft
8077,vc_7f04ca,1,17809,5258,mobilenet_v2,64,5,131-161-191-251,10-8-5-2,0,soft
8078,vc_2869ce,1,17840,5701,inception_v3,22,19,100-140-170-200,10-8-5-2,0,soft
8079,vc_6c71a0,1,7472,8618,resnet101,98,25,148-208-258-308,10-8-5-2,0,soft
8080,vc_6214e9,1,17463,2704,mobilenet_v2,496,8,597,10,0,strict
8081,vc_6214e9,1,14419,6543,resnet101,46,16,101,10,0,strict
8082,vc_6c71a0,1,6912,8031,vgg16,169,5,288-328-358-408,10-8-5-2,0,soft
8083,vc_ee9e8c,1,13915,1730,alexnet,26,10,65-85-135-155,10-8-5-2,0,soft
8084,vc_6c71a0,1,7810,7655,alexnet,25,5,50-110-170-230,10-8-5-2,0,soft
8085,vc_11cb48,1,17279,4150,inception_v3,35,8,121-161-221-251,10-8-5-2,0,soft
8086,vc_103959,1,1490,9677,resnet101,40,12,130-170-200-230,10-8-5-2,0,soft
8087,vc_6c71a0,1,596,642,vgg16,96,7,184-204-234-244,10-8-5-2,0,soft
8088,vc_ee9e8c,1,125,1295,inception_v3,75,19,175,10,0,strict
8089,vc_6c71a0,1,18664,8292,resnet101,22,8,56,10,0,strict
8090,vc_103959,1,9903,2479,vgg16,2889,17,4977-5457-5937-7437,10-8-5-2,0,soft
8091,vc_0e4a51,1,11108,2280,mobilenet_v2,31,22,52-82-112-172,10-8-5-2,0,soft
8092,vc_b436b2,1,11403,9688,alexnet,22,5,57,10,0,strict
8093,vc_2869ce,1,10,2612,alexnet,90,16,110-130-190-210,10-8-5-2,0,soft
8094,vc_103959,1,11404,8038,resnet101,34,7,56,10,0,strict
8095,vc_6214e9,1,11563,7380,inception_v3,37,5,77,10,0,strict
8096,vc_11cb48,1,208,3845,mobilenet_v2,85,17,152-202-242-282,10-8-5-2,0,soft
8097,vc_2869ce,16,15870,8952,alexnet,826,6,1230,10,0,strict
8098,vc_ed69ec,1,12141,4711,resnet101,22,19,99,10,0,strict
8099,vc_103959,1,17842,9898,mobilenet_v2,26,17,38-78-118-168,10-8-5-2,0,soft
8100,vc_6c71a0,1,11637,5096,inception_v3,27,5,63-83-133-183,10-8-5-2,0,soft
8101,vc_6c71a0,1,13551,1262,resnet101,36,5,129-159-209-249,10-8-5-2,0,soft
8102,vc_e13805,8,9536,472,resnet101,1171,5,2044-2224-2404-3064,10-8-5-2,0,soft
8103,vc_103959,1,14437,1529,vgg16,20,14,83-133-163-183,10-8-5-2,0,soft
8104,vc_b436b2,1,1147,9553,resnet101,26,22,53,10,0,strict
8105,vc_6214e9,1,3861,4814,mobilenet_v2,1629,18,2079-2259-2439-3099,10-8-5-2,0,soft
8106,vc_6214e9,4,10422,1359,alexnet,107,5,198,10,0,strict
8107,vc_11cb48,1,3201,8442,mobilenet_v2,57,5,99,10,0,strict
8108,vc_e13805,1,3280,9251,inception_v3,33,15,80,10,0,strict
8109,vc_7f04ca,1,3187,6783,alexnet,57,12,113,10,0,strict
8110,vc_103959,1,14419,6308,inception_v3,26,24,41,10,0,strict
8111,vc_b436b2,1,11281,2428,alexnet,35,16,59-119-149-179,10-8-5-2,0,soft
8112,vc_ed69ec,1,95,4684,inception_v3,89,18,145-195-245-285,10-8-5-2,0,soft
8113,vc_ee9e8c,1,16021,4694,mobilenet_v2,134,16,239-259-299-319,10-8-5-2,0,soft
8114,vc_ed69ec,1,7220,846,alexnet,215,7,280-300-330-400,10-8-5-2,0,soft
8115,vc_ed69ec,1,15577,4344,resnet101,93,16,203-223-263-293,10-8-5-2,0,soft
8116,vc_7f04ca,1,982,6005,vgg16,112,24,158-208-248-288,10-8-5-2,0,soft
8117,vc_11cb48,1,7341,4537,inception_v3,96,25,219-259-309-359,10-8-5-2,0,soft
8118,vc_e13805,1,15915,7877,mobilenet_v2,2566,14,15915,10,1,best
8119,vc_b436b2,1,11132,9320,resnet101,25,5,88-138-198-228,10-8-5-2,0,soft
8120,vc_6214e9,1,8522,5968,alexnet,1079,18,1258,10,0,strict
8121,vc_0e4a51,1,3232,7104,mobilenet_v2,33,18,68-98-128-188,10-8-5-2,0,soft
8122,vc_ed69ec,1,13919,6181,alexnet,20,5,61-111-151-181,10-8-5-2,0,soft
8123,vc_11cb48,1,14122,3335,vgg16,30,12,38-68-108-148,10-8-5-2,0,soft
8124,vc_6214e9,1,18662,9950,inception_v3,21,17,58-118-148-198,10-8-5-2,0,soft
8125,vc_e13805,1,17839,5124,inception_v3,38,12,101,10,0,strict
8126,vc_7f04ca,1,13897,4325,vgg16,35,5,83,10,0,strict
8127,vc_e13805,1,10261,4119,inception_v3,102,10,179,10,0,strict
8128,vc_e13805,1,7408,7060,vgg16,101,5,152,10,0,strict
8129,vc_0e4a51,1,1588,3078,alexnet,39,20,1588,10,1,best
8130,vc_6214e9,1,7052,3086,inception_v3,77,16,208,10,0,strict
8131,vc_6c71a0,1,17811,4395,inception_v3,137,5,309-339-369-429,10-8-5-2,0,soft
8132,vc_6214e9,1,13921,9105,resnet101,23,5,59-109-139-179,10-8-5-2,0,soft
8133,vc_11cb48,1,11116,2815,resnet101,21,6,44-84-104-134,10-8-5-2,0,soft
8134,vc_6c71a0,1,1564,1254,vgg16,39,16,116,10,0,strict
8135,vc_103959,1,19689,9654,mobilenet_v2,39,6,111,10,0,strict
8136,vc_103959,1,5606,7884,resnet101,51,12,94,10,0,strict
8137,vc_11cb48,1,13556,5375,alexnet,25,21,64,10,0,strict
8138,vc_b436b2,1,14421,2355,alexnet,20,9,39-79-139-169,10-8-5-2,0,soft
8139,vc_0e4a51,1,3299,1463,resnet101,34,19,121,10,0,strict
8140,vc_ed69ec,4,20147,1623,resnet101,69,13,133-173-203-233,10-8-5-2,0,soft
8141,vc_ee9e8c,1,6339,837,inception_v3,127,8,201-241-301-341,10-8-5-2,0,soft
8142,vc_7f04ca,1,14340,1634,vgg16,46,6,120-180-210-250,10-8-5-2,0,soft
8143,vc_b436b2,1,11528,4885,vgg16,20,17,52-72-122-142,10-8-5-2,0,soft
8144,vc_0e4a51,1,7476,9597,mobilenet_v2,103,5,144,10,0,strict
8145,vc_11cb48,1,102,9290,inception_v3,89,15,138,10,0,strict
8146,vc_ee9e8c,1,15577,9695,resnet101,21,5,83-133-183-223,10-8-5-2,0,soft
8147,vc_0e4a51,1,3310,2613,mobilenet_v2,33,22,110,10,0,strict
8148,vc_2869ce,1,11501,1642,vgg16,24,16,79-99-149-179,10-8-5-2,0,soft
8149,vc_2869ce,1,8521,9161,inception_v3,1765,7,3239-3539-3839-4799,10-8-5-2,0,soft
8150,vc_b436b2,1,14424,7408,alexnet,28,24,96,10,0,strict
8151,vc_0e4a51,1,2892,3797,alexnet,160,5,348,10,0,strict
8152,vc_e13805,1,18638,6445,inception_v3,20,6,82,10,0,strict
8153,vc_e13805,1,3435,1135,alexnet,136,5,285-305-355-405,10-8-5-2,0,soft
8154,vc_7f04ca,1,2352,2517,resnet101,257,8,408-468-498-588,10-8-5-2,0,soft
8155,vc_6214e9,1,8513,4429,mobilenet_v2,20,5,67,10,0,strict
8156,vc_b436b2,1,1332,8282,inception_v3,42,13,108,10,0,strict
8157,vc_11cb48,1,2877,2126,resnet101,240,18,303-343-363-423,10-8-5-2,0,soft
