job_id,user,num_gpu,submit_time,iterations,model_name,duration,interval,expect_time_list,expect_value_list,best_effort,job_type
3134,vc_6c71a0,1,18637,3468,mobilenet_v2,22,24,83,10,0,strict
3135,vc_b436b2,1,6921,576,alexnet,229,11,6921,10,1,best
3136,vc_e13805,1,12315,8411,alexnet,23,5,12315,10,1,best
3137,vc_11cb48,1,11289,6565,alexnet,21,12,51,10,0,strict
3138,vc_b436b2,1,11487,5434,mobilenet_v2,35,21,93,10,0,strict
3139,vc_103959,1,17841,3578,mobilenet_v2,37,7,99,10,0,strict
3140,vc_6214e9,1,5707,4103,alexnet,329,23,653,10,0,strict
3141,vc_2869ce,1,8240,9057,alexnet,319,23,460,10,0,strict
3142,vc_ed69ec,1,16201,6356,resnet101,144,9,16201,10,1,best
3143,vc_ed69ec,1,11469,1224,resnet101,371,10,771,10,0,strict
3144,vc_ee9e8c,1,14423,7471,inception_v3,41,17,97,10,0,strict
3145,vc_6214e9,1,14418,7324,resnet101,33,21,102,10,0,strict
3146,vc_2869ce,1,15900,8863,inception_v3,267,23,420,10,0,strict
3147,vc_0e4a51,1,19164,1570,alexnet,100,19,156,10,0,strict
3148,vc_7f04ca,1,972,7828,alexnet,58,7,972,10,1,best
3149,vc_103959,1,1432,8456,inception_v3,41,5,1432,10,1,best
3150,vc_6214e9,1,8557,8303,inception_v3,742,15,1223,10,0,strict
3151,vc_ee9e8c,8,8926,8589,vgg16,64,19,134,10,0,strict
3152,vc_6214e9,1,2361,5526,inception_v3,219,16,339,10,0,strict
3153,vc_6214e9,1,6916,7193,inception_v3,239,5,404,10,0,strict
3154,vc_11cb48,1,15567,8056,mobilenet_v2,20,11,15567,10,1,best
3155,vc_ee9e8c,1,1002,3536,inception_v3,58,25,1002,10,1,best
3156,vc_ed69ec,1,11633,6291,alexnet,37,16,67,10,0,strict
3157,vc_6c71a0,1,11632,7390,mobilenet_v2,32,25,11632,10,1,best
3158,vc_7f04ca,1,7215,149,alexnet,106,13,165,10,0,strict
3159,vc_103959,8,8604,1868,mobilenet_v2,363,5,756,10,0,strict
3160,vc_0e4a51,1,15180,5622,alexnet,22,5,15180,10,1,best
3161,vc_e13805,4,6728,2447,inception_v3,500,7,6728,10,1,best
3162,vc_2869ce,1,14336,8775,alexnet,28,17,14336,10,1,best
3163,vc_2869ce,1,3217,5335,resnet101,34,14,3217,10,1,best
3164,vc_0e4a51,1,7257,6150,mobilenet_v2,101,25,183,10,0,strict
3165,vc_7f04ca,1,6868,1197,vgg16,34,14,92,10,0,strict
3166,vc_103959,1,7111,461,alexnet,26,8,89,10,0,strict
3167,vc_6214e9,1,1344,2857,inception_v3,43,21,96,10,0,strict
3168,vc_6c71a0,1,5708,7989,mobilenet_v2,335,10,592,10,0,strict
3169,vc_ee9e8c,4,18314,4701,alexnet,321,17,646,10,0,strict
3170,vc_ee9e8c,1,1501,6415,inception_v3,41,12,59,10,0,strict
3171,vc_ed69ec,1,1341,6193,inception_v3,39,19,1341,10,1,best
3172,vc_0e4a51,1,10164,3085,inception_v3,130,5,216,10,0,strict
3173,vc_7f04ca,1,13919,8010,alexnet,31,5,61,10,0,strict
3174,vc_0e4a51,1,12144,3812,resnet101,24,14,12144,10,1,best
3175,vc_11cb48,1,989,6775,alexnet,1029,14,1711,10,0,strict
3176,vc_b436b2,1,17842,507,inception_v3,46,10,17842,10,1,best
3177,vc_103959,1,6689,6491,inception_v3,107,10,211,10,0,strict
3178,vc_0e4a51,1,3292,2642,inception_v3,33,19,3292,10,1,best
3179,vc_0e4a51,1,5546,8958,mobilenet_v2,56,12,94,10,0,strict
3180,vc_6c71a0,8,10781,9702,vgg16,116,5,259,10,0,strict
3181,vc_103959,1,8236,1177,inception_v3,323,15,8236,10,1,best
3182,vc_ee9e8c,1,1488,7009,vgg16,61,11,132,10,0,strict
3183,vc_7f04ca,1,6948,6232,vgg16,1212,17,1812,10,0,strict
3184,vc_11cb48,1,3313,9613,alexnet,34,11,47,10,0,strict
3185,vc_e13805,1,1333,8199,inception_v3,40,5,107,10,0,strict
3186,vc_103959,1,13914,8649,resnet101,34,5,66,10,0,strict
3187,vc_11cb48,1,7651,2963,resnet101,97,25,149,10,0,strict
3188,vc_6214e9,1,1358,5961,alexnet,68,16,142,10,0,strict
3189,vc_e13805,1,1027,5796,mobilenet_v2,906,13,1613,10,0,strict
3190,vc_11cb48,1,14418,7629,vgg16,37,20,102,10,0,strict
3191,vc_e13805,1,15181,2391,mobilenet_v2,49,10,119,10,0,strict
3192,vc_b436b2,1,11493,8716,inception_v3,40,22,87,10,0,strict
3193,vc_11cb48,1,14410,7117,vgg16,25,23,50,10,0,strict
3194,vc_7f04ca,1,3300,1048,resnet101,33,5,60,10,0,strict
3195,vc_11cb48,1,17461,8877,mobilenet_v2,149,10,299,10,0,strict
3196,vc_2869ce,1,3431,9034,vgg16,209,19,409,10,0,strict
3197,vc_ee9e8c,8,18682,6943,resnet101,107,18,158,10,0,strict
3198,vc_6214e9,1,1353,5944,alexnet,38,9,87,10,0,strict
3199,vc_7f04ca,1,1342,2964,inception_v3,40,24,98,10,0,strict
3200,vc_b436b2,8,5805,8138,inception_v3,828,9,1035,10,0,strict
3201,vc_b436b2,1,60,2536,mobilenet_v2,85,22,60,10,1,best
3202,vc_11cb48,1,14121,9611,alexnet,29,15,39,10,0,strict
3203,vc_ee9e8c,1,5514,3565,inception_v3,83,19,186,10,0,strict
3204,vc_2869ce,1,1352,836,resnet101,26,24,88,10,0,strict
3205,vc_0e4a51,1,12915,877,mobilenet_v2,1137,16,12915,10,1,best
3206,vc_11cb48,1,2892,9271,inception_v3,160,17,228,10,0,strict
3207,vc_103959,1,12311,7947,alexnet,178,24,229,10,0,strict
3208,vc_ed69ec,1,14419,4740,vgg16,33,24,101,10,0,strict
3209,vc_b436b2,1,860,388,mobilenet_v2,99,11,220,10,0,strict
3210,vc_b436b2,1,13030,1893,inception_v3,75,14,170,10,0,strict
3211,vc_b436b2,2,15522,1540,alexnet,301,23,15522,10,1,best
3212,vc_6c71a0,1,11635,5069,resnet101,24,5,11635,10,1,best
3213,vc_ed69ec,1,19771,2634,resnet101,28,20,19771,10,1,best
3214,vc_103959,0,13088,534,resnet101,30,14,52,10,0,strict
3215,vc_2869ce,1,51,7680,alexnet,56,20,129,10,0,strict
3216,vc_ee9e8c,1,7411,2768,alexnet,191,8,329,10,0,strict
3217,vc_2869ce,1,1473,9921,inception_v3,40,5,1473,10,1,best
3218,vc_ee9e8c,1,15848,9036,mobilenet_v2,22,10,52,10,0,strict
3219,vc_6c71a0,1,19938,8535,mobilenet_v2,20,5,19938,10,1,best
3220,vc_b436b2,1,11267,856,resnet101,34,5,73,10,0,strict
3221,vc_7f04ca,1,991,2683,vgg16,97,23,991,10,1,best
3222,vc_103959,1,3196,1168,inception_v3,35,5,3196,10,1,best
3223,vc_6c71a0,1,3209,8046,inception_v3,34,9,91,10,0,strict
3224,vc_103959,1,11529,9819,alexnet,21,15,51,10,0,strict
3225,vc_b436b2,1,1002,6224,mobilenet_v2,129,21,1002,10,1,best
3226,vc_6214e9,1,12310,3133,inception_v3,31,16,50,10,0,strict
3227,vc_b436b2,1,7420,7019,mobilenet_v2,28,17,7420,10,1,best
3228,vc_6c71a0,1,3714,4342,inception_v3,216,5,3714,10,1,best
3229,vc_6c71a0,1,11522,7730,vgg16,32,25,11522,10,1,best
3230,vc_ee9e8c,1,1480,7911,inception_v3,40,9,80,10,0,strict
3231,vc_6214e9,1,12854,5482,inception_v3,192,25,346,10,0,strict
3232,vc_b436b2,1,532,2644,mobilenet_v2,82,16,188,10,0,strict
3233,vc_103959,1,13085,4362,inception_v3,29,22,13085,10,1,best
3234,vc_7f04ca,1,7495,3516,resnet101,100,5,185,10,0,strict
3235,vc_0e4a51,1,8554,7040,mobilenet_v2,645,16,8554,10,1,best
3236,vc_7f04ca,1,3278,302,resnet101,35,9,3278,10,1,best
3237,vc_e13805,4,4866,7564,mobilenet_v2,1491,21,2334,10,0,strict
3238,vc_103959,0,11638,9504,vgg16,66,15,122,10,0,strict
3239,vc_e13805,1,239,1596,vgg16,183,16,301,10,0,strict
3240,vc_6c71a0,1,18663,5927,mobilenet_v2,22,5,18663,10,1,best
3241,vc_e13805,1,19082,1389,alexnet,69,23,118,10,0,strict
3242,vc_103959,1,17839,5521,mobilenet_v2,20,5,17839,10,1,best
3243,vc_0e4a51,1,16933,1999,mobilenet_v2,39,22,47,10,0,strict
3244,vc_b436b2,1,1453,6197,resnet101,68,23,167,10,0,strict
3245,vc_0e4a51,1,970,6522,alexnet,99,12,970,10,1,best
3246,vc_11cb48,1,1045,6743,alexnet,93,21,215,10,0,strict
3247,vc_6214e9,1,2084,1254,vgg16,231,18,376,10,0,strict
3248,vc_11cb48,1,7052,7056,vgg16,43,8,88,10,0,strict
3249,vc_6c71a0,1,17274,2604,alexnet,23,5,66,10,0,strict
3250,vc_2869ce,1,12311,2167,alexnet,146,12,289,10,0,strict
3251,vc_11cb48,1,14337,8224,inception_v3,25,14,14337,10,1,best
3252,vc_6214e9,1,12857,6586,mobilenet_v2,106,7,163,10,0,strict
3253,vc_e13805,1,7514,717,inception_v3,100,7,226,10,0,strict
3254,vc_6c71a0,1,19759,2991,vgg16,32,6,101,10,0,strict
3255,vc_6214e9,1,1607,955,vgg16,41,18,73,10,0,strict
3256,vc_b436b2,1,12075,3080,inception_v3,34,17,105,10,0,strict
3257,vc_ee9e8c,1,216,8584,mobilenet_v2,86,21,204,10,0,strict
3258,vc_6214e9,1,13691,8998,mobilenet_v2,77,11,109,10,0,strict
3259,vc_b436b2,1,14337,2277,alexnet,26,25,63,10,0,strict
3260,vc_11cb48,4,8367,5505,resnet101,29,15,93,10,0,strict
3261,vc_11cb48,1,18169,7233,alexnet,1573,5,1931,10,0,strict
3262,vc_11cb48,1,7709,9370,inception_v3,28,14,91,10,0,strict
3263,vc_b436b2,1,2352,8484,vgg16,211,25,348,10,0,strict
3264,vc_e13805,1,7220,527,alexnet,189,25,340,10,0,strict
3265,vc_ee9e8c,1,16960,528,alexnet,160,5,320,10,0,strict
3266,vc_103959,1,12787,2097,mobilenet_v2,52,18,113,10,0,strict
3267,vc_e13805,1,1020,4273,mobilenet_v2,167,16,1020,10,1,best
3268,vc_ed69ec,8,8146,4467,mobilenet_v2,1490,5,1994,10,0,strict
3269,vc_2869ce,1,124,1452,alexnet,48,5,116,10,0,strict
3270,vc_ed69ec,1,14413,2865,inception_v3,21,14,47,10,0,strict
3271,vc_6c71a0,1,128,2752,vgg16,46,24,128,10,1,best
3272,vc_6c71a0,1,3281,619,alexnet,34,6,3281,10,1,best
3273,vc_2869ce,4,9741,1611,mobilenet_v2,3634,5,4059,10,0,strict
3274,vc_e13805,1,1410,7438,vgg16,40,5,90,10,0,strict
3275,vc_b436b2,1,12311,799,vgg16,38,21,12311,10,1,best
3276,vc_ee9e8c,1,8362,1568,mobilenet_v2,35,16,98,10,0,strict
3277,vc_b436b2,1,3475,6010,mobilenet_v2,35,14,125,10,0,strict
3278,vc_e13805,4,2233,2046,mobilenet_v2,2514,5,3887,10,0,strict
3279,vc_e13805,1,8128,1501,mobilenet_v2,43,7,92,10,0,strict
3280,vc_2869ce,4,10672,894,vgg16,3180,23,4268,10,0,strict
3281,vc_e13805,1,11639,861,inception_v3,39,8,11639,10,1,best
3282,vc_ee9e8c,1,8129,6114,mobilenet_v2,41,5,91,10,0,strict
3283,vc_2869ce,1,6904,788,vgg16,239,12,476,10,0,strict
3284,vc_ee9e8c,1,19164,9547,inception_v3,100,9,156,10,0,strict
3285,vc_11cb48,1,1453,5579,alexnet,68,25,167,10,0,strict
3286,vc_7f04ca,1,13084,8158,alexnet,45,19,13084,10,1,best
3287,vc_b436b2,4,10045,8918,mobilenet_v2,1189,5,2195,10,0,strict
3288,vc_11cb48,1,13556,3753,inception_v3,40,25,13556,10,1,best
3289,vc_11cb48,1,98,8043,inception_v3,82,11,98,10,1,best
3290,vc_0e4a51,1,11361,4555,vgg16,35,12,99,10,0,strict
3291,vc_ed69ec,1,1795,704,inception_v3,2989,23,4505,10,0,strict
3292,vc_103959,1,15352,1507,inception_v3,22,14,68,10,0,strict
3293,vc_ed69ec,1,18638,7251,vgg16,21,16,18638,10,1,best
3294,vc_b436b2,1,111,1728,resnet101,43,5,129,10,0,strict
3295,vc_103959,1,8517,8056,mobilenet_v2,858,8,1743,10,0,strict
3296,vc_2869ce,1,15849,6654,alexnet,22,6,15849,10,1,best
3297,vc_2869ce,1,3045,9401,vgg16,1661,11,3195,10,0,strict
3298,vc_0e4a51,1,12077,4039,alexnet,45,23,103,10,0,strict
3299,vc_b436b2,1,7643,9497,alexnet,105,5,157,10,0,strict
3300,vc_b436b2,1,11634,1226,inception_v3,35,10,126,10,0,strict
3301,vc_7f04ca,1,7484,4348,inception_v3,102,18,7484,10,1,best
3302,vc_103959,8,11488,3187,mobilenet_v2,586,9,872,10,0,strict
3303,vc_6214e9,1,57,3011,mobilenet_v2,86,14,183,10,0,strict
3304,vc_0e4a51,1,990,9031,inception_v3,59,18,90,10,0,strict
3305,vc_6214e9,1,7859,3381,inception_v3,305,17,7859,10,1,best
3306,vc_b436b2,1,11499,7144,resnet101,34,13,11499,10,1,best
3307,vc_7f04ca,1,1041,2895,mobilenet_v2,59,5,159,10,0,strict
3308,vc_b436b2,1,13201,9789,inception_v3,369,25,13201,10,1,best
3309,vc_ee9e8c,1,8240,2041,mobilenet_v2,319,25,400,10,0,strict
3310,vc_6c71a0,1,1386,6929,vgg16,56,19,114,10,0,strict
3311,vc_ed69ec,1,858,814,inception_v3,59,23,102,10,0,strict
3312,vc_11cb48,1,16929,8299,vgg16,25,10,16929,10,1,best
3313,vc_6214e9,1,13203,1017,inception_v3,75,11,13203,10,1,best
3314,vc_7f04ca,1,15179,7861,vgg16,27,24,61,10,0,strict
3315,vc_7f04ca,1,3474,2439,alexnet,34,18,66,10,0,strict
3316,vc_ed69ec,1,12854,6308,mobilenet_v2,311,5,406,10,0,strict
3317,vc_11cb48,1,19940,5074,vgg16,23,5,19940,10,1,best
3318,vc_e13805,1,13084,7444,inception_v3,23,24,56,10,0,strict
3319,vc_0e4a51,1,1351,7066,alexnet,40,14,89,10,0,strict
3320,vc_2869ce,1,12309,4890,vgg16,40,16,111,10,0,strict
3321,vc_103959,1,10999,8952,mobilenet_v2,107,5,10999,10,1,best
3322,vc_6c71a0,1,17641,1049,inception_v3,30,10,59,10,0,strict
3323,vc_6c71a0,1,826,9537,mobilenet_v2,58,16,134,10,0,strict
3324,vc_0e4a51,1,11287,4329,vgg16,30,14,11287,10,1,best
3325,vc_ed69ec,1,13083,6714,mobilenet_v2,30,5,13083,10,1,best
3326,vc_7f04ca,1,1037,2096,mobilenet_v2,127,23,283,10,0,strict
3327,vc_103959,1,3216,2011,vgg16,36,10,3216,10,1,best
3328,vc_6c71a0,1,1000,6171,resnet101,1010,24,1460,10,0,strict
3329,vc_0e4a51,1,14335,6139,mobilenet_v2,41,10,65,10,0,strict
3330,vc_ee9e8c,1,7807,922,alexnet,74,15,113,10,0,strict
3331,vc_6214e9,1,14490,6053,vgg16,1938,8,2370,10,0,strict
3332,vc_6214e9,1,7808,8900,alexnet,327,11,472,10,0,strict
3333,vc_ed69ec,1,1048,5278,mobilenet_v2,59,5,152,10,0,strict
3334,vc_6c71a0,1,18660,7788,inception_v3,22,7,60,10,0,strict
3335,vc_b436b2,1,5039,134,resnet101,136,13,241,10,0,strict
3336,vc_0e4a51,1,14336,6011,resnet101,41,5,124,10,0,strict
3337,vc_b436b2,1,11269,827,resnet101,37,13,71,10,0,strict
3338,vc_ee9e8c,1,17374,613,inception_v3,26,21,86,10,0,strict
3339,vc_7f04ca,1,12856,3532,inception_v3,104,16,12856,10,1,best
3340,vc_b436b2,1,13089,9751,mobilenet_v2,34,20,51,10,0,strict
3341,vc_7f04ca,1,11532,4162,vgg16,22,24,48,10,0,strict
3342,vc_e13805,1,5601,7799,resnet101,55,12,5601,10,1,best
3343,vc_6214e9,1,15269,547,inception_v3,402,9,691,10,0,strict
3344,vc_11cb48,1,11522,9568,alexnet,30,5,58,10,0,strict
3345,vc_ed69ec,1,859,1662,mobilenet_v2,88,5,859,10,1,best
3346,vc_e13805,1,980,9970,vgg16,58,19,100,10,0,strict
3347,vc_11cb48,1,6687,9106,mobilenet_v2,108,16,213,10,0,strict
3348,vc_2869ce,1,6684,8774,resnet101,112,17,216,10,0,strict
3349,vc_ee9e8c,1,8127,3422,inception_v3,44,5,93,10,0,strict
3350,vc_6c71a0,1,12314,2628,vgg16,23,5,46,10,0,strict
3351,vc_2869ce,1,17814,8305,mobilenet_v2,86,5,186,10,0,strict
3352,vc_103959,1,3281,5659,vgg16,35,5,79,10,0,strict
3353,vc_11cb48,1,11482,9897,mobilenet_v2,50,5,11482,10,1,best
3354,vc_6c71a0,1,10917,3666,vgg16,3593,22,4503,10,0,strict
3355,vc_7f04ca,1,1099,3548,vgg16,876,9,1481,10,0,strict
3356,vc_b436b2,1,3233,6672,vgg16,34,21,67,10,0,strict
3357,vc_6214e9,1,11486,9159,vgg16,41,11,94,10,0,strict
3358,vc_6214e9,1,10137,6576,mobilenet_v2,1554,23,2763,10,0,strict
3359,vc_7f04ca,1,918,237,resnet101,58,17,102,10,0,strict
3360,vc_0e4a51,4,5439,2354,inception_v3,1410,22,5439,10,1,best
3361,vc_e13805,1,11404,1316,inception_v3,24,23,56,10,0,strict
3362,vc_103959,1,3347,2100,mobilenet_v2,33,16,3347,10,1,best
3363,vc_7f04ca,1,17460,3210,inception_v3,144,5,240,10,0,strict
3364,vc_ee9e8c,1,5615,481,vgg16,34,5,5615,10,1,best
3365,vc_0e4a51,1,972,8531,resnet101,98,21,972,10,1,best
3366,vc_6214e9,4,12196,196,vgg16,1179,9,2144,10,0,strict
3367,vc_6214e9,1,12133,3422,inception_v3,31,10,107,10,0,strict
3368,vc_6c71a0,1,1465,9973,inception_v3,66,7,1465,10,1,best
3369,vc_b436b2,1,17463,1226,inception_v3,888,5,1197,10,0,strict
3370,vc_11cb48,1,12134,1795,vgg16,43,8,106,10,0,strict
3371,vc_103959,1,13901,9925,alexnet,37,5,79,10,0,strict
3372,vc_e13805,1,11633,5465,mobilenet_v2,23,13,67,10,0,strict
3373,vc_ee9e8c,1,132,9977,resnet101,76,22,168,10,0,strict
3374,vc_6214e9,1,14409,3516,vgg16,29,18,51,10,0,strict
3375,vc_e13805,1,117,5372,alexnet,273,5,117,10,1,best
3376,vc_ee9e8c,1,14121,2675,mobilenet_v2,27,12,39,10,0,strict
3377,vc_0e4a51,1,14121,5774,alexnet,32,9,14121,10,1,best
3378,vc_0e4a51,8,20055,7145,alexnet,117,9,20055,10,1,best
3379,vc_11cb48,1,30,6460,inception_v3,87,5,210,10,0,strict
3380,vc_ee9e8c,1,5912,2982,mobilenet_v2,3845,7,4528,10,0,strict
3381,vc_ed69ec,1,274,8804,alexnet,89,14,274,10,1,best
3382,vc_2869ce,1,7414,1878,resnet101,102,14,206,10,0,strict
3383,vc_6214e9,1,3194,2706,mobilenet_v2,36,22,106,10,0,strict
3384,vc_11cb48,1,3303,9796,inception_v3,34,7,117,10,0,strict
3385,vc_6c71a0,1,14414,433,resnet101,34,8,14414,10,1,best
3386,vc_ee9e8c,2,8377,7068,resnet101,762,5,983,10,0,strict
3387,vc_103959,4,7869,689,mobilenet_v2,52,17,111,10,0,strict
3388,vc_6214e9,1,16962,2416,resnet101,158,12,16962,10,1,best
3389,vc_7f04ca,1,11363,4854,mobilenet_v2,25,5,37,10,0,strict
3390,vc_6c71a0,1,16962,9962,resnet101,158,15,198,10,0,strict
3391,vc_11cb48,1,14123,4421,mobilenet_v2,42,5,97,10,0,strict
3392,vc_ed69ec,1,19689,1706,vgg16,24,21,51,10,0,strict
3393,vc_6214e9,1,8566,3473,mobilenet_v2,249,13,8566,10,1,best
3394,vc_6c71a0,1,7631,2904,vgg16,207,6,349,10,0,strict
3395,vc_6c71a0,1,12081,1692,mobilenet_v2,29,6,39,10,0,strict
3396,vc_2869ce,1,1342,9194,vgg16,41,8,98,10,0,strict
3397,vc_ee9e8c,1,1466,7628,resnet101,40,5,94,10,0,strict
3398,vc_0e4a51,1,17463,3584,mobilenet_v2,78,5,17463,10,1,best
3399,vc_11cb48,8,12672,3640,vgg16,691,13,1248,10,0,strict
3400,vc_7f04ca,1,19939,744,inception_v3,25,7,41,10,0,strict
3401,vc_103959,1,1054,1895,inception_v3,63,15,146,10,0,strict
3402,vc_6c71a0,1,7652,4502,vgg16,101,22,148,10,0,strict
3403,vc_e13805,1,120,1231,inception_v3,263,11,480,10,0,strict
3404,vc_b436b2,1,2354,5576,resnet101,214,11,406,10,0,strict
3405,vc_0e4a51,1,17104,275,vgg16,3205,18,3656,10,0,strict
3406,vc_e13805,1,982,9330,inception_v3,99,7,982,10,1,best
3407,vc_ee9e8c,1,15570,5647,resnet101,20,18,90,10,0,strict
3408,vc_0e4a51,1,16,500,alexnet,83,19,164,10,0,strict
3409,vc_6c71a0,1,17621,7285,vgg16,38,11,79,10,0,strict
3410,vc_11cb48,1,11535,4061,mobilenet_v2,24,25,45,10,0,strict
3411,vc_ed69ec,1,15334,6002,resnet101,23,19,86,10,0,strict
3412,vc_11cb48,1,38,1915,inception_v3,89,5,142,10,0,strict
3413,vc_ee9e8c,1,5602,3117,inception_v3,52,5,98,10,0,strict
3414,vc_0e4a51,1,972,6822,resnet101,276,21,528,10,0,strict
3415,vc_e13805,1,7227,723,resnet101,131,19,273,10,0,strict
3416,vc_6c71a0,1,1136,5097,resnet101,362,21,544,10,0,strict
3417,vc_ed69ec,1,18893,4621,alexnet,3104,19,18893,10,1,best
3418,vc_e13805,1,17839,9455,mobilenet_v2,34,21,101,10,0,strict
3419,vc_6c71a0,1,1000,7965,mobilenet_v2,58,7,140,10,0,strict
3420,vc_ed69ec,1,13896,1971,alexnet,44,10,84,10,0,strict
3421,vc_7f04ca,1,11563,5973,inception_v3,37,6,77,10,0,strict
3422,vc_e13805,1,132,3655,alexnet,76,24,168,10,0,strict
3423,vc_e13805,8,8566,4627,resnet101,1435,21,1814,10,0,strict
3424,vc_ee9e8c,1,10262,2746,vgg16,77,5,10262,10,1,best
3425,vc_11cb48,1,11639,4138,mobilenet_v2,23,25,61,10,0,strict
3426,vc_11cb48,1,17839,3718,mobilenet_v2,37,19,101,10,0,strict
3427,vc_e13805,1,13680,2733,mobilenet_v2,326,8,480,10,0,strict
3428,vc_11cb48,1,19556,1161,vgg16,29,9,64,10,0,strict
3429,vc_103959,1,13556,3367,alexnet,40,5,124,10,0,strict
3430,vc_b436b2,1,17460,6138,alexnet,138,5,240,10,0,strict
3431,vc_b436b2,1,16021,2457,inception_v3,337,5,16021,10,1,best
3432,vc_0e4a51,1,12988,229,vgg16,40,8,92,10,0,strict
3433,vc_6c71a0,1,13898,4790,inception_v3,24,24,82,10,0,strict
3434,vc_ed69ec,1,45,9758,resnet101,55,25,45,10,1,best
3435,vc_11cb48,1,14122,3349,mobilenet_v2,27,11,98,10,0,strict
3436,vc_2869ce,1,11108,9368,vgg16,34,5,52,10,0,strict
3437,vc_103959,1,3201,7678,vgg16,34,20,99,10,0,strict
3438,vc_0e4a51,1,6919,6388,resnet101,1848,23,3101,10,0,strict
3439,vc_6214e9,1,12599,4994,resnet101,3831,5,12599,10,1,best
3440,vc_6c71a0,1,13900,5335,alexnet,256,14,320,10,0,strict
3441,vc_0e4a51,1,19083,3236,alexnet,329,15,657,10,0,strict
3442,vc_2869ce,1,7393,9558,mobilenet_v2,298,20,587,10,0,strict
3443,vc_ee9e8c,1,7808,9226,inception_v3,85,16,172,10,0,strict
3444,vc_103959,1,12077,187,vgg16,45,14,103,10,0,strict
3445,vc_ee9e8c,8,9895,3549,alexnet,2329,5,9895,10,1,best
3446,vc_0e4a51,1,16545,7908,resnet101,287,7,16545,10,1,best
3447,vc_b436b2,8,17115,7619,mobilenet_v2,120,14,17115,10,1,best
3448,vc_b436b2,1,11534,8669,alexnet,28,6,46,10,0,strict
3449,vc_b436b2,1,1003,6863,mobilenet_v2,59,21,77,10,0,strict
3450,vc_103959,1,969,6359,resnet101,62,5,111,10,0,strict
3451,vc_ed69ec,1,6915,2119,inception_v3,151,20,6915,10,1,best
3452,vc_6214e9,1,12854,5024,alexnet,88,23,166,10,0,strict
3453,vc_e13805,1,3230,871,alexnet,33,5,70,10,0,strict
3454,vc_6c71a0,1,320,4465,vgg16,87,22,160,10,0,strict
3455,vc_ee9e8c,1,13555,8998,vgg16,28,8,65,10,0,strict
3456,vc_6c71a0,1,3302,7351,inception_v3,57,12,3302,10,1,best
3457,vc_103959,1,3267,9496,vgg16,56,12,93,10,0,strict
3458,vc_7f04ca,1,5601,6823,resnet101,94,7,219,10,0,strict
3459,vc_b436b2,1,994,595,inception_v3,59,5,994,10,1,best
3460,vc_2869ce,1,5439,4789,vgg16,3143,21,4461,10,0,strict
3461,vc_7f04ca,1,11285,6054,vgg16,31,14,115,10,0,strict
3462,vc_11cb48,1,6465,3322,resnet101,140,19,255,10,0,strict
3463,vc_11cb48,1,10010,1307,vgg16,1047,13,10010,10,1,best
3464,vc_ed69ec,1,11276,3360,vgg16,21,18,11276,10,1,best
3465,vc_7f04ca,1,17814,8169,resnet101,138,16,246,10,0,strict
3466,vc_e13805,1,13917,1937,inception_v3,22,24,63,10,0,strict
3467,vc_7f04ca,2,636,8979,inception_v3,204,10,264,10,0,strict
3468,vc_b436b2,1,13799,882,alexnet,27,18,61,10,0,strict
3469,vc_0e4a51,1,1029,7088,alexnet,57,5,111,10,0,strict
3470,vc_ed69ec,2,4197,9749,alexnet,549,5,4197,10,1,best
3471,vc_7f04ca,8,16021,7076,inception_v3,3176,22,4499,10,0,strict
3472,vc_7f04ca,1,5601,2109,resnet101,93,20,219,10,0,strict
3473,vc_ee9e8c,1,2118,8164,vgg16,180,20,2118,10,1,best
3474,vc_2869ce,1,15715,7276,inception_v3,21,5,65,10,0,strict
3475,vc_0e4a51,1,15575,2595,vgg16,41,12,15575,10,1,best
3476,vc_2869ce,1,2356,6897,inception_v3,261,23,2356,10,1,best
3477,vc_6214e9,1,3276,5700,resnet101,35,5,84,10,0,strict
3478,vc_11cb48,1,2363,302,mobilenet_v2,251,5,457,10,0,strict
3479,vc_6c71a0,1,3281,7427,vgg16,35,5,3281,10,1,best
3480,vc_2869ce,1,13895,3074,resnet101,33,24,85,10,0,strict
3481,vc_ed69ec,1,7203,2131,resnet101,101,7,7203,10,1,best
3482,vc_ee9e8c,1,1356,1937,vgg16,67,14,144,10,0,strict
3483,vc_ed69ec,1,19082,4782,inception_v3,438,21,658,10,0,strict
3484,vc_e13805,1,17245,4659,resnet101,59,9,95,10,0,strict
3485,vc_e13805,1,822,4617,vgg16,90,11,822,10,1,best
3486,vc_2869ce,1,5708,7616,vgg16,256,18,352,10,0,strict
3487,vc_11cb48,4,4080,160,mobilenet_v2,263,14,4080,10,1,best
3488,vc_6c71a0,1,13900,9645,mobilenet_v2,35,5,80,10,0,strict
3489,vc_7f04ca,1,18663,6978,inception_v3,20,19,57,10,0,strict
3490,vc_2869ce,1,7512,8012,mobilenet_v2,104,21,7512,10,1,best
3491,vc_103959,16,9770,583,inception_v3,555,22,9770,10,1,best
3492,vc_b436b2,1,236,7157,alexnet,86,21,236,10,1,best
3493,vc_b436b2,1,11631,9049,alexnet,44,5,11631,10,1,best
3494,vc_0e4a51,1,17462,352,alexnet,113,21,17462,10,1,best
3495,vc_0e4a51,1,3306,2700,resnet101,33,5,3306,10,1,best
3496,vc_103959,1,2350,6619,mobilenet_v2,222,9,410,10,0,strict
3497,vc_11cb48,1,3732,183,mobilenet_v2,88,10,168,10,0,strict
