job_id,user,num_gpu,submit_time,iterations,model_name,duration,interval,expect_time_list,expect_value_list,best_effort,job_type
3781,vc_0e4a51,1,8228,1735,alexnet,76,11,112,10,0,strict
3782,vc_2869ce,1,15180,4386,resnet101,22,5,60,10,0,strict
3783,vc_6c71a0,1,864,8361,alexnet,57,5,156,10,0,strict
3784,vc_ee9e8c,1,1027,8151,alexnet,62,5,113,10,0,strict
3785,vc_6214e9,1,114,6278,resnet101,45,5,66,10,0,strict
3786,vc_0e4a51,1,11634,5250,vgg16,28,15,66,10,0,strict
3787,vc_11cb48,8,8293,5810,alexnet,1342,16,1667,10,0,strict
3788,vc_11cb48,1,1415,3215,vgg16,39,14,85,10,0,strict
3789,vc_ee9e8c,1,6812,923,alexnet,91,25,208,10,0,strict
3790,vc_0e4a51,1,9830,505,resnet101,24,14,70,10,0,strict
3791,vc_e13805,1,14127,5982,alexnet,27,5,93,10,0,strict
3792,vc_ee9e8c,1,13085,8128,vgg16,35,6,55,10,0,strict
3793,vc_7f04ca,1,10263,2747,mobilenet_v2,108,5,177,10,0,strict
3794,vc_6214e9,1,17166,194,vgg16,60,24,114,10,0,strict
3795,vc_ee9e8c,1,5709,5834,inception_v3,175,10,231,10,0,strict
3796,vc_2869ce,1,14127,1354,vgg16,25,8,33,10,0,strict
3797,vc_7f04ca,1,8579,9617,mobilenet_v2,1051,18,1801,10,0,strict
3798,vc_ed69ec,1,9832,561,mobilenet_v2,20,19,68,10,0,strict
3799,vc_e13805,1,11502,5395,inception_v3,30,20,78,10,0,strict
3800,vc_ee9e8c,1,7409,5666,inception_v3,101,23,151,10,0,strict
3801,vc_ed69ec,4,12884,7504,inception_v3,515,7,1036,10,0,strict
3802,vc_b436b2,1,14423,6846,alexnet,23,18,37,10,0,strict
3803,vc_6214e9,1,11364,941,mobilenet_v2,27,20,96,10,0,strict
3804,vc_b436b2,2,11338,1009,inception_v3,24,24,62,10,0,strict
3805,vc_6214e9,1,14334,5933,resnet101,33,24,66,10,0,strict
3806,vc_6c71a0,1,969,7500,mobilenet_v2,90,5,171,10,0,strict
3807,vc_ed69ec,1,13865,3908,vgg16,102,23,175,10,0,strict
3808,vc_6214e9,1,5603,6797,inception_v3,54,9,97,10,0,strict
3809,vc_0e4a51,1,2896,2284,mobilenet_v2,138,22,284,10,0,strict
3810,vc_11cb48,1,5710,2934,mobilenet_v2,517,22,830,10,0,strict
3811,vc_11cb48,1,14127,5506,resnet101,23,14,33,10,0,strict
3812,vc_6214e9,8,9765,9337,resnet101,285,7,555,10,0,strict
3813,vc_7f04ca,1,1358,5727,resnet101,660,12,922,10,0,strict
3814,vc_103959,1,917,507,alexnet,62,11,163,10,0,strict
3815,vc_ed69ec,1,3239,8176,resnet101,35,5,61,10,0,strict
3816,vc_7f04ca,1,11535,9529,inception_v3,25,10,105,10,0,strict
3817,vc_103959,1,5601,6807,mobilenet_v2,52,5,99,10,0,strict
3818,vc_e13805,1,15575,3397,mobilenet_v2,41,20,85,10,0,strict
3819,vc_2869ce,1,13551,4397,vgg16,35,5,69,10,0,strict
3820,vc_7f04ca,1,16410,5543,inception_v3,88,20,150,10,0,strict
3821,vc_11cb48,1,11502,190,alexnet,31,23,78,10,0,strict
3822,vc_103959,1,7100,4494,alexnet,620,15,940,10,0,strict
3823,vc_11cb48,1,5601,9921,inception_v3,89,18,159,10,0,strict
3824,vc_2869ce,1,75,9460,alexnet,54,14,105,10,0,strict
3825,vc_7f04ca,1,5790,7335,alexnet,176,24,270,10,0,strict
3826,vc_11cb48,1,3197,8704,vgg16,35,15,103,10,0,strict
3827,vc_103959,1,61,4090,inception_v3,54,11,119,10,0,strict
3828,vc_ed69ec,1,17395,9072,inception_v3,1145,18,1565,10,0,strict
3829,vc_2869ce,1,1591,9745,mobilenet_v2,39,20,89,10,0,strict
3830,vc_ed69ec,4,15052,3032,resnet101,764,11,1328,10,0,strict
3831,vc_ed69ec,1,6943,1394,vgg16,1055,6,1277,10,0,strict
3832,vc_2869ce,4,19418,6567,alexnet,1214,5,1702,10,0,strict
3833,vc_ed69ec,4,5065,490,resnet101,1588,16,2795,10,0,strict
3834,vc_e13805,1,16933,8489,inception_v3,21,12,47,10,0,strict
3835,vc_103959,1,7500,4315,mobilenet_v2,171,5,360,10,0,strict
3836,vc_ee9e8c,1,12133,4867,vgg16,43,25,107,10,0,strict
3837,vc_11cb48,4,12197,4257,vgg16,1914,19,2983,10,0,strict
3838,vc_ee9e8c,2,5136,9283,mobilenet_v2,1440,6,2484,10,0,strict
3839,vc_6214e9,1,5602,9467,resnet101,52,14,158,10,0,strict
3840,vc_103959,1,6814,6305,vgg16,82,16,146,10,0,strict
3841,vc_e13805,1,7318,4653,mobilenet_v2,203,10,302,10,0,strict
3842,vc_103959,2,5083,7574,mobilenet_v2,1531,22,2057,10,0,strict
3843,vc_0e4a51,1,1433,3132,alexnet,39,23,67,10,0,strict
3844,vc_ed69ec,1,16019,3891,alexnet,151,14,241,10,0,strict
3845,vc_7f04ca,1,3314,5106,vgg16,35,21,106,10,0,strict
3846,vc_11cb48,1,7808,5020,alexnet,24,5,52,10,0,strict
3847,vc_2869ce,1,11303,6850,vgg16,2469,25,3517,10,0,strict
3848,vc_0e4a51,1,13896,5187,mobilenet_v2,32,17,84,10,0,strict
3849,vc_7f04ca,1,19352,8347,mobilenet_v2,230,14,268,10,0,strict
3850,vc_6214e9,1,11583,7530,alexnet,1075,5,2157,10,0,strict
3851,vc_7f04ca,1,304,1348,resnet101,84,20,176,10,0,strict
3852,vc_ed69ec,1,11273,1969,mobilenet_v2,21,5,67,10,0,strict
3853,vc_103959,1,49,6420,inception_v3,85,12,191,10,0,strict
3854,vc_103959,1,13551,1511,resnet101,33,12,69,10,0,strict
3855,vc_2869ce,1,351,8717,inception_v3,38,7,69,10,0,strict
3856,vc_6c71a0,1,11522,170,resnet101,34,9,118,10,0,strict
3857,vc_6214e9,1,6339,9705,vgg16,96,12,201,10,0,strict
3858,vc_0e4a51,1,997,5992,vgg16,59,5,83,10,0,strict
3859,vc_7f04ca,1,999,3724,alexnet,59,10,141,10,0,strict
3860,vc_0e4a51,1,11110,2777,resnet101,30,8,110,10,0,strict
3861,vc_11cb48,1,11361,3295,resnet101,46,12,99,10,0,strict
3862,vc_e13805,1,850,886,vgg16,101,17,230,10,0,strict
3863,vc_6214e9,1,10076,3780,resnet101,66,5,124,10,0,strict
3864,vc_11cb48,1,1328,6520,alexnet,66,17,112,10,0,strict
3865,vc_e13805,1,7651,4123,inception_v3,100,5,149,10,0,strict
3866,vc_0e4a51,1,3474,3693,inception_v3,35,5,66,10,0,strict
3867,vc_6c71a0,1,6927,9886,alexnet,209,20,273,10,0,strict
3868,vc_2869ce,1,9659,9904,alexnet,837,23,1681,10,0,strict
3869,vc_ee9e8c,1,365,6853,alexnet,140,21,175,10,0,strict
3870,vc_6c71a0,1,13556,7820,vgg16,28,9,64,10,0,strict
3871,vc_0e4a51,1,988,1207,mobilenet_v2,57,21,92,10,0,strict
3872,vc_e13805,1,7089,5164,alexnet,20,5,51,10,0,strict
3873,vc_6c71a0,1,2353,4260,resnet101,278,5,407,10,0,strict
3874,vc_0e4a51,1,15270,8319,alexnet,22,6,90,10,0,strict
3875,vc_103959,1,98,9772,resnet101,85,11,142,10,0,strict
3876,vc_ed69ec,1,849,1910,mobilenet_v2,422,22,651,10,0,strict
3877,vc_7f04ca,1,11499,5900,alexnet,31,11,81,10,0,strict
3878,vc_0e4a51,1,16201,2846,resnet101,181,20,299,10,0,strict
3879,vc_0e4a51,4,11114,6271,inception_v3,1618,13,3166,10,0,strict
3880,vc_0e4a51,1,859,910,mobilenet_v2,57,13,101,10,0,strict
3881,vc_e13805,1,13899,2077,resnet101,21,5,81,10,0,strict
3882,vc_ee9e8c,1,18636,1042,inception_v3,21,18,84,10,0,strict
3883,vc_b436b2,1,12073,5777,inception_v3,30,17,107,10,0,strict
3884,vc_ed69ec,1,11402,1261,mobilenet_v2,41,5,58,10,0,strict
3885,vc_ee9e8c,1,16,7998,alexnet,83,17,164,10,0,strict
3886,vc_7f04ca,1,6007,5125,mobilenet_v2,62,10,113,10,0,strict
3887,vc_ed69ec,1,11521,8078,alexnet,34,9,119,10,0,strict
3888,vc_ee9e8c,1,2877,6443,resnet101,212,19,423,10,0,strict
3889,vc_6214e9,1,1333,4789,inception_v3,38,9,107,10,0,strict
3890,vc_ed69ec,4,16384,5455,vgg16,1389,8,2036,10,0,strict
3891,vc_ed69ec,1,216,6576,resnet101,85,15,144,10,0,strict
3892,vc_e13805,1,216,6959,mobilenet_v2,85,22,204,10,0,strict
3893,vc_0e4a51,4,12440,9034,resnet101,86,5,160,10,0,strict
3894,vc_0e4a51,1,219,3937,vgg16,136,6,261,10,0,strict
3895,vc_103959,1,14338,4388,alexnet,21,16,62,10,0,strict
3896,vc_b436b2,1,12311,6719,vgg16,34,5,109,10,0,strict
3897,vc_11cb48,1,1589,3436,vgg16,39,5,91,10,0,strict
3898,vc_7f04ca,1,1578,7624,vgg16,41,21,102,10,0,strict
3899,vc_e13805,1,12132,9388,mobilenet_v2,43,10,108,10,0,strict
3900,vc_6c71a0,1,16135,2713,mobilenet_v2,256,11,425,10,0,strict
3901,vc_7f04ca,1,3294,1237,vgg16,35,9,66,10,0,strict
3902,vc_b436b2,16,9770,5070,alexnet,555,8,1090,10,0,strict
3903,vc_6c71a0,1,11512,7274,resnet101,24,11,68,10,0,strict
3904,vc_0e4a51,1,6,5380,inception_v3,221,5,354,10,0,strict
3905,vc_0e4a51,1,8513,6778,alexnet,21,7,67,10,0,strict
3906,vc_2869ce,1,12134,7862,inception_v3,23,12,46,10,0,strict
3907,vc_6c71a0,1,17842,8231,mobilenet_v2,38,7,98,10,0,strict
3908,vc_ee9e8c,1,6309,9494,resnet101,1486,16,2691,10,0,strict
3909,vc_6214e9,1,17838,3587,inception_v3,31,9,102,10,0,strict
3910,vc_ee9e8c,1,9848,6825,mobilenet_v2,109,16,172,10,0,strict
3911,vc_b436b2,1,7509,712,resnet101,342,9,651,10,0,strict
3912,vc_103959,1,130,347,mobilenet_v2,44,16,110,10,0,strict
3913,vc_2869ce,1,100,2968,inception_v3,46,18,80,10,0,strict
3914,vc_6214e9,1,7761,3381,mobilenet_v2,213,21,399,10,0,strict
3915,vc_7f04ca,1,17374,9755,inception_v3,30,25,86,10,0,strict
3916,vc_2869ce,1,12143,3333,alexnet,21,5,37,10,0,strict
3917,vc_0e4a51,1,14337,7067,resnet101,23,18,63,10,0,strict
3918,vc_e13805,1,1042,8547,resnet101,88,16,158,10,0,strict
3919,vc_ed69ec,1,6943,6471,alexnet,1055,5,1217,10,0,strict
3920,vc_ed69ec,8,9895,4669,vgg16,124,12,185,10,0,strict
3921,vc_11cb48,1,12316,260,vgg16,25,19,44,10,0,strict
3922,vc_7f04ca,1,11127,3263,vgg16,30,5,93,10,0,strict
3923,vc_ee9e8c,1,12209,6935,vgg16,373,13,511,10,0,strict
3924,vc_e13805,1,12854,1214,vgg16,88,16,166,10,0,strict
3925,vc_2869ce,1,13896,8021,inception_v3,29,24,84,10,0,strict
3926,vc_ee9e8c,1,11531,5915,resnet101,23,8,49,10,0,strict
3927,vc_ed69ec,1,14413,5429,vgg16,26,5,47,10,0,strict
3928,vc_2869ce,1,13200,9162,inception_v3,465,10,660,10,0,strict
3929,vc_7f04ca,1,212,6091,vgg16,87,20,148,10,0,strict
3930,vc_ed69ec,4,18666,3776,mobilenet_v2,338,9,414,10,0,strict
3931,vc_11cb48,1,2392,6037,resnet101,40,15,68,10,0,strict
3932,vc_b436b2,1,1105,1130,vgg16,2423,22,3755,10,0,strict
3933,vc_b436b2,1,39,7048,resnet101,87,5,141,10,0,strict
3934,vc_b436b2,1,14335,3175,mobilenet_v2,29,17,65,10,0,strict
3935,vc_e13805,4,12921,2710,inception_v3,2558,20,4239,10,0,strict
3936,vc_b436b2,1,3748,8923,alexnet,97,19,212,10,0,strict
3937,vc_b436b2,1,17814,2819,resnet101,138,10,186,10,0,strict
3938,vc_11cb48,1,1464,5825,resnet101,68,15,156,10,0,strict
3939,vc_2869ce,1,19555,2915,inception_v3,25,5,65,10,0,strict
3940,vc_11cb48,1,18526,6196,vgg16,24,5,74,10,0,strict
3941,vc_7f04ca,1,13552,3755,resnet101,46,16,68,10,0,strict
3942,vc_103959,1,11281,4549,resnet101,28,23,59,10,0,strict
3943,vc_ed69ec,1,13089,1854,resnet101,22,25,51,10,0,strict
3944,vc_0e4a51,1,1328,3200,inception_v3,68,5,172,10,0,strict
3945,vc_b436b2,16,18458,9838,alexnet,1375,12,2302,10,0,strict
3946,vc_7f04ca,1,16973,5986,alexnet,20,19,67,10,0,strict
3947,vc_2869ce,1,19758,287,alexnet,30,17,42,10,0,strict
3948,vc_b436b2,1,10260,3588,vgg16,68,23,120,10,0,strict
3949,vc_e13805,1,1442,5875,vgg16,40,16,118,10,0,strict
3950,vc_11cb48,1,129,1709,vgg16,45,5,111,10,0,strict
3951,vc_6c71a0,1,1018,2048,mobilenet_v2,59,5,122,10,0,strict
3952,vc_6214e9,1,1480,1747,resnet101,40,9,80,10,0,strict
3953,vc_ed69ec,1,13921,6934,resnet101,28,18,59,10,0,strict
3954,vc_6c71a0,1,17549,3501,resnet101,429,16,751,10,0,strict
3955,vc_6214e9,4,15263,5739,resnet101,567,24,757,10,0,strict
3956,vc_11cb48,1,6674,7782,mobilenet_v2,235,13,286,10,0,strict
3957,vc_b436b2,1,13914,6378,alexnet,25,19,66,10,0,strict
3958,vc_ee9e8c,1,19771,9854,alexnet,28,10,89,10,0,strict
3959,vc_ed69ec,1,11523,7922,vgg16,44,5,117,10,0,strict
3960,vc_6214e9,1,7228,4013,alexnet,104,23,212,10,0,strict
3961,vc_6214e9,1,58,6458,vgg16,55,5,122,10,0,strict
3962,vc_ed69ec,1,1385,3456,mobilenet_v2,92,23,115,10,0,strict
3963,vc_6c71a0,1,15779,6510,alexnet,74,23,121,10,0,strict
3964,vc_ee9e8c,1,14122,3928,mobilenet_v2,21,17,38,10,0,strict
3965,vc_2869ce,1,7216,4155,alexnet,247,13,464,10,0,strict
3966,vc_11cb48,1,12072,5056,resnet101,30,5,108,10,0,strict
3967,vc_ed69ec,1,11500,5140,alexnet,33,25,80,10,0,strict
3968,vc_b436b2,1,14340,7803,inception_v3,252,10,420,10,0,strict
3969,vc_0e4a51,1,1495,4361,vgg16,41,16,65,10,0,strict
3970,vc_2869ce,1,7053,6901,resnet101,42,18,87,10,0,strict
3971,vc_7f04ca,1,7407,3509,inception_v3,105,25,213,10,0,strict
3972,vc_11cb48,1,14336,2952,vgg16,42,12,64,10,0,strict
3973,vc_7f04ca,1,11362,1175,vgg16,38,5,98,10,0,strict
3974,vc_7f04ca,1,12315,7015,vgg16,25,5,45,10,0,strict
3975,vc_2869ce,1,5708,5424,vgg16,246,23,352,10,0,strict
3976,vc_6214e9,1,920,3438,resnet101,57,6,100,10,0,strict
3977,vc_0e4a51,1,16200,2004,inception_v3,200,23,300,10,0,strict
3978,vc_6c71a0,1,19939,9418,vgg16,24,5,41,10,0,strict
3979,vc_b436b2,1,18664,3726,vgg16,21,22,56,10,0,strict
3980,vc_11cb48,1,1355,1438,vgg16,41,13,85,10,0,strict
3981,vc_2869ce,4,12197,604,vgg16,1835,7,2143,10,0,strict
3982,vc_e13805,4,15263,896,inception_v3,567,18,1117,10,0,strict
3983,vc_6c71a0,1,5706,1660,inception_v3,140,19,234,10,0,strict
3984,vc_6c71a0,8,16021,1026,alexnet,3176,18,4739,10,0,strict
3985,vc_6214e9,1,6887,8047,inception_v3,152,5,253,10,0,strict
3986,vc_2869ce,1,7471,2366,inception_v3,97,15,209,10,0,strict
3987,vc_0e4a51,1,11637,2028,alexnet,259,5,543,10,0,strict
3988,vc_6214e9,1,6894,7772,vgg16,151,22,306,10,0,strict
3989,vc_11cb48,1,3299,5962,vgg16,38,7,121,10,0,strict
3990,vc_6214e9,1,7486,6754,alexnet,101,17,254,10,0,strict
3991,vc_6214e9,1,116,4040,inception_v3,75,5,124,10,0,strict
3992,vc_ee9e8c,1,14340,9922,resnet101,20,5,60,10,0,strict
3993,vc_0e4a51,1,12314,6515,alexnet,23,10,46,10,0,strict
3994,vc_e13805,1,3296,7397,inception_v3,35,18,64,10,0,strict
3995,vc_ed69ec,1,14442,6628,inception_v3,28,5,78,10,0,strict
3996,vc_b436b2,1,10261,8998,resnet101,80,5,119,10,0,strict
3997,vc_103959,4,4866,5218,resnet101,1491,19,2874,10,0,strict
3998,vc_b436b2,1,1375,3104,mobilenet_v2,61,22,125,10,0,strict
3999,vc_b436b2,1,8557,4669,resnet101,741,18,1163,10,0,strict
4000,vc_103959,1,5601,5113,mobilenet_v2,97,5,219,10,0,strict
4001,vc_e13805,1,3881,1647,mobilenet_v2,67,6,139,10,0,strict
4002,vc_7f04ca,1,18943,7186,mobilenet_v2,21,5,77,10,0,strict
4003,vc_6c71a0,1,7648,5985,resnet101,99,24,212,10,0,strict
4004,vc_0e4a51,1,1007,2342,inception_v3,99,22,193,10,0,strict
4005,vc_6c71a0,1,14410,3904,resnet101,24,7,50,10,0,strict
4006,vc_7f04ca,1,18663,7413,mobilenet_v2,24,22,57,10,0,strict
4007,vc_7f04ca,1,15858,8510,mobilenet_v2,23,8,42,10,0,strict
4008,vc_b436b2,1,11140,7581,alexnet,3136,13,4520,10,0,strict
4009,vc_e13805,1,13916,3094,vgg16,25,13,64,10,0,strict
4010,vc_ee9e8c,1,8557,844,resnet101,631,22,983,10,0,strict
4011,vc_b436b2,1,16902,7799,vgg16,20,17,78,10,0,strict
4012,vc_ed69ec,1,14122,9261,alexnet,24,5,38,10,0,strict
4013,vc_e13805,1,19556,1887,alexnet,32,5,64,10,0,strict
4014,vc_0e4a51,1,3894,9169,mobilenet_v2,73,21,186,10,0,strict
4015,vc_6214e9,1,128,9278,vgg16,45,18,112,10,0,strict
4016,vc_2869ce,1,1362,1376,mobilenet_v2,40,20,78,10,0,strict
4017,vc_0e4a51,1,1490,3356,mobilenet_v2,55,5,130,10,0,strict
4018,vc_6c71a0,1,14409,4396,resnet101,25,5,51,10,0,strict
4019,vc_e13805,1,10263,3740,mobilenet_v2,141,21,177,10,0,strict
4020,vc_6c71a0,1,5602,6311,vgg16,52,14,98,10,0,strict
4021,vc_7f04ca,1,19763,1826,resnet101,33,5,97,10,0,strict
4022,vc_e13805,1,295,170,mobilenet_v2,85,10,185,10,0,strict
4023,vc_6214e9,1,11401,9841,inception_v3,29,18,59,10,0,strict
4024,vc_103959,1,7763,5199,mobilenet_v2,197,6,337,10,0,strict
4025,vc_7f04ca,1,12132,925,alexnet,33,14,108,10,0,strict
4026,vc_ee9e8c,1,61,3538,alexnet,55,6,119,10,0,strict
4027,vc_ee9e8c,1,17839,4686,inception_v3,42,5,101,10,0,strict
4028,vc_7f04ca,1,6689,6351,resnet101,106,17,151,10,0,strict
4029,vc_0e4a51,1,17131,8827,inception_v3,23,5,89,10,0,strict
4030,vc_b436b2,1,12075,8892,vgg16,24,5,45,10,0,strict
4031,vc_2869ce,1,1053,4513,mobilenet_v2,57,19,147,10,0,strict
4032,vc_0e4a51,1,976,8176,resnet101,58,5,104,10,0,strict
4033,vc_b436b2,1,93,3915,alexnet,328,14,507,10,0,strict
4034,vc_103959,1,1051,4770,vgg16,74,23,149,10,0,strict
4035,vc_6c71a0,1,13086,4582,alexnet,24,6,54,10,0,strict
4036,vc_2869ce,1,10262,5297,alexnet,68,5,178,10,0,strict
4037,vc_7f04ca,1,15979,3379,vgg16,68,25,161,10,0,strict
4038,vc_6c71a0,1,12075,6426,alexnet,27,14,105,10,0,strict
4039,vc_103959,4,7419,8786,mobilenet_v2,2216,5,2841,10,0,strict
4040,vc_103959,4,8214,6995,inception_v3,1444,13,2826,10,0,strict
4041,vc_e13805,1,13200,6764,mobilenet_v2,465,22,600,10,0,strict
4042,vc_b436b2,1,11361,988,mobilenet_v2,39,5,99,10,0,strict
4043,vc_ed69ec,1,841,8204,alexnet,1113,5,2099,10,0,strict
4044,vc_2869ce,1,13055,2522,inception_v3,2552,25,4945,10,0,strict
4045,vc_ee9e8c,1,19080,9849,vgg16,74,18,180,10,0,strict
4046,vc_ed69ec,1,13916,1005,alexnet,41,24,64,10,0,strict
4047,vc_b436b2,1,7306,8061,resnet101,27,5,74,10,0,strict
4048,vc_0e4a51,1,8240,1190,mobilenet_v2,319,8,520,10,0,strict
4049,vc_0e4a51,1,14423,2332,resnet101,24,18,97,10,0,strict
4050,vc_2869ce,1,17168,8313,mobilenet_v2,26,18,52,10,0,strict
4051,vc_ee9e8c,1,15288,7469,inception_v3,23,5,72,10,0,strict
4052,vc_103959,1,13797,1178,inception_v3,21,9,63,10,0,strict
4053,vc_e13805,1,12072,7170,resnet101,29,5,48,10,0,strict
4054,vc_ee9e8c,1,7232,7244,inception_v3,307,10,448,10,0,strict
4055,vc_2869ce,1,8236,5827,vgg16,171,16,284,10,0,strict
4056,vc_6c71a0,1,19758,7582,alexnet,70,25,162,10,0,strict
4057,vc_ed69ec,1,2363,6515,resnet101,271,22,457,10,0,strict
4058,vc_0e4a51,1,14336,1312,inception_v3,30,17,64,10,0,strict
4059,vc_b436b2,1,6812,7700,vgg16,91,5,148,10,0,strict
4060,vc_6214e9,8,18779,3197,inception_v3,29,25,61,10,0,strict
4061,vc_b436b2,1,14739,1925,resnet101,54,5,81,10,0,strict
4062,vc_6214e9,2,8377,8005,mobilenet_v2,762,20,1523,10,0,strict
4063,vc_6c71a0,1,5615,1027,alexnet,35,7,85,10,0,strict
4064,vc_7f04ca,1,234,3557,mobilenet_v2,195,6,246,10,0,strict
4065,vc_ee9e8c,1,81,7618,alexnet,87,25,159,10,0,strict
4066,vc_e13805,1,9332,6988,inception_v3,23,18,88,10,0,strict
4067,vc_11cb48,1,1566,2066,inception_v3,39,25,114,10,0,strict
4068,vc_6214e9,1,99,3387,vgg16,87,10,201,10,0,strict
4069,vc_b436b2,1,1411,3457,alexnet,41,5,89,10,0,strict
4070,vc_11cb48,1,10077,7470,inception_v3,372,7,603,10,0,strict
4071,vc_7f04ca,1,15904,8206,alexnet,3446,21,4436,10,0,strict
4072,vc_103959,1,623,5864,resnet101,988,5,1657,10,0,strict
4073,vc_0e4a51,1,18637,4853,alexnet,21,25,83,10,0,strict
4074,vc_11cb48,1,13915,4448,resnet101,28,13,65,10,0,strict
4075,vc_0e4a51,1,14439,2652,inception_v3,20,14,81,10,0,strict
4076,vc_11cb48,1,1627,9387,resnet101,52,8,113,10,0,strict
4077,vc_103959,1,15850,7678,alexnet,20,5,50,10,0,strict
4078,vc_0e4a51,1,3308,4717,inception_v3,33,9,52,10,0,strict
4079,vc_b436b2,1,17549,2360,mobilenet_v2,429,8,631,10,0,strict
4080,vc_7f04ca,1,16021,2069,alexnet,331,14,479,10,0,strict
4081,vc_0e4a51,1,1353,6035,resnet101,39,6,87,10,0,strict
4082,vc_6c71a0,1,1014,8120,vgg16,59,24,126,10,0,strict
4083,vc_7f04ca,1,15567,1931,resnet101,20,12,33,10,0,strict
4084,vc_6214e9,1,16408,4132,inception_v3,90,25,152,10,0,strict
4085,vc_b436b2,1,832,6501,inception_v3,99,5,188,10,0,strict
4086,vc_103959,1,3240,9414,mobilenet_v2,33,17,60,10,0,strict
4087,vc_6214e9,1,81,4399,vgg16,88,24,219,10,0,strict
4088,vc_b436b2,1,13799,691,resnet101,27,10,61,10,0,strict
4089,vc_0e4a51,1,7628,3596,mobilenet_v2,216,23,412,10,0,strict
4090,vc_6c71a0,1,7224,496,resnet101,103,18,156,10,0,strict
4091,vc_6c71a0,1,988,7542,inception_v3,60,24,92,10,0,strict
4092,vc_6c71a0,1,12134,8582,resnet101,27,25,46,10,0,strict
4093,vc_2869ce,1,15857,6254,resnet101,34,14,103,10,0,strict
4094,vc_7f04ca,1,8235,9502,vgg16,176,12,345,10,0,strict
4095,vc_e13805,1,3637,103,resnet101,1170,18,1823,10,0,strict
4096,vc_6c71a0,1,11572,2553,inception_v3,28,8,68,10,0,strict
4097,vc_e13805,1,10076,5349,mobilenet_v2,296,22,604,10,0,strict
4098,vc_2869ce,1,116,6701,alexnet,85,8,184,10,0,strict
4099,vc_e13805,1,8555,7408,resnet101,742,23,1045,10,0,strict
4100,vc_6c71a0,1,27,3919,vgg16,23,8,33,10,0,strict
4101,vc_11cb48,1,11275,6765,vgg16,24,23,65,10,0,strict
4102,vc_0e4a51,1,16928,779,alexnet,21,21,52,10,0,strict
4103,vc_6214e9,1,16502,7564,inception_v3,150,10,298,10,0,strict
4104,vc_ee9e8c,1,5601,2884,mobilenet_v2,96,11,159,10,0,strict
4105,vc_103959,1,11636,8327,vgg16,47,6,124,10,0,strict
4106,vc_6214e9,1,13860,2891,vgg16,67,5,120,10,0,strict
4107,vc_ee9e8c,1,14413,9468,mobilenet_v2,24,19,47,10,0,strict
4108,vc_2869ce,1,9332,5543,mobilenet_v2,22,5,88,10,0,strict
4109,vc_0e4a51,1,13873,7748,mobilenet_v2,72,18,107,10,0,strict
4110,vc_11cb48,1,134,4445,alexnet,69,10,106,10,0,strict
4111,vc_b436b2,1,11054,3212,vgg16,29,12,106,10,0,strict
4112,vc_b436b2,1,12076,2535,mobilenet_v2,38,15,44,10,0,strict
4113,vc_6214e9,1,2361,9136,alexnet,215,24,339,10,0,strict
4114,vc_0e4a51,1,15850,3730,vgg16,20,5,50,10,0,strict
4115,vc_e13805,1,7521,2015,inception_v3,99,20,159,10,0,strict
4116,vc_b436b2,1,1365,1557,vgg16,66,15,135,10,0,strict
4117,vc_11cb48,1,17460,405,alexnet,138,23,300,10,0,strict
4118,vc_e13805,1,1593,8385,mobilenet_v2,41,25,87,10,0,strict
4119,vc_11cb48,1,7511,5746,alexnet,118,16,229,10,0,strict
4120,vc_7f04ca,1,10262,2094,resnet101,77,22,118,10,0,strict
4121,vc_11cb48,1,11633,897,mobilenet_v2,31,9,67,10,0,strict
4122,vc_103959,1,12856,993,mobilenet_v2,72,5,104,10,0,strict
4123,vc_e13805,1,58,8062,inception_v3,55,9,122,10,0,strict
4124,vc_b436b2,1,12786,5408,mobilenet_v2,53,21,114,10,0,strict
4125,vc_7f04ca,1,14419,5046,vgg16,31,17,41,10,0,strict
4126,vc_6c71a0,1,5159,8995,vgg16,331,19,481,10,0,strict
4127,vc_e13805,1,19083,4646,mobilenet_v2,330,18,537,10,0,strict
4128,vc_0e4a51,1,4269,9371,vgg16,154,6,291,10,0,strict
4129,vc_0e4a51,1,3200,5206,mobilenet_v2,33,10,100,10,0,strict
4130,vc_6214e9,2,8376,8814,alexnet,1257,17,1884,10,0,strict
4131,vc_ee9e8c,1,11268,7463,inception_v3,39,5,72,10,0,strict
4132,vc_e13805,1,16968,6235,alexnet,166,5,372,10,0,strict
4133,vc_6214e9,1,18556,1032,alexnet,127,12,224,10,0,strict
4134,vc_11cb48,1,6896,1828,mobilenet_v2,150,8,244,10,0,strict
4135,vc_ee9e8c,1,7777,8205,vgg16,98,7,203,10,0,strict
4136,vc_103959,1,1375,8550,alexnet,226,5,305,10,0,strict
4137,vc_6214e9,1,17069,5753,resnet101,32,21,91,10,0,strict
4138,vc_e13805,1,11513,7902,inception_v3,21,6,67,10,0,strict
4139,vc_11cb48,1,19555,1416,alexnet,145,10,185,10,0,strict
4140,vc_0e4a51,1,51,5853,inception_v3,85,19,129,10,0,strict
4141,vc_e13805,1,16203,4915,alexnet,194,5,357,10,0,strict
4142,vc_11cb48,1,18638,3643,alexnet,21,7,82,10,0,strict
4143,vc_7f04ca,1,16968,2375,vgg16,27,25,72,10,0,strict
4144,vc_2869ce,1,14340,697,vgg16,39,7,60,10,0,strict
